chrom	start	end	cell	BAF
chr1	163000000	163500000	cell110	0.39831
chr1	163000000	163500000	cell111	0.46729
chr1	163000000	163500000	cell112	0.45455
chr1	163000000	163500000	cell113	0.42373
chr1	163000000	163500000	cell114	0.44248
chr1	163000000	163500000	cell115	0.49315
chr1	163000000	163500000	cell116	0.47458
chr1	163000000	163500000	cell117	0.41732
chr1	163000000	163500000	cell118	0.47826
chr1	163000000	163500000	cell119	0.47445
chr1	163000000	163500000	cell120	0.45872
chr1	163000000	163500000	cell121	0.49057
chr1	163000000	163500000	cell122	0.44872
chr1	163000000	163500000	cell123	0.47826
chr1	163000000	163500000	cell124	0.49091
chr1	163000000	163500000	cell125	0.4359
chr1	163000000	163500000	cell126	0.45783
chr1	163000000	163500000	cell127	0.38393
chr1	163000000	163500000	cell128	0.45455
chr1	163000000	163500000	cell129	0.45946
chr1	163000000	163500000	cell130	0.496
chr1	163000000	163500000	cell131	0.5
chr1	163000000	163500000	cell132	0.5
chr1	163000000	163500000	cell133	0.41333
chr1	163000000	163500000	cell134	0.5
chr1	163000000	163500000	cell135	0.44872
chr1	163000000	163500000	cell136	0.48361
chr1	163000000	163500000	cell137	0.49451
chr1	163000000	163500000	cell138	0.45098
chr1	163000000	163500000	cell139	0.49296
chr1	163000000	163500000	cell140	0.46809
chr1	163000000	163500000	cell141	0.44681
chr1	163000000	163500000	cell142	0.48
chr1	163000000	163500000	cell143	0.41818
chr1	163000000	163500000	cell144	0.46512
chr1	163000000	163500000	cell145	0.41573
chr1	163000000	163500000	cell146	0.45588
chr1	163000000	163500000	cell147	0.46835
chr1	163000000	163500000	cell148	0.48454
chr1	163000000	163500000	cell149	0.40945
chr1	163000000	163500000	cell150	0.46429
chr1	163000000	163500000	cell151	0.4918
chr1	163000000	163500000	cell152	0.44737
chr1	163000000	163500000	cell153	0.47826
chr1	163000000	163500000	cell154	0.49541
chr1	163000000	163500000	cell155	0.48913
chr1	163000000	163500000	cell156	0.48077
chr1	163000000	163500000	cell157	0.5
chr1	163000000	163500000	cell158	0.41573
chr1	163000000	163500000	cell159	0.46939
chr1	163000000	163500000	cell160	0.48276
chr1	163000000	163500000	cell161	0.3908
chr1	163000000	163500000	cell162	0.5
chr1	163000000	163500000	cell163	0.43158
chr1	163000000	163500000	cell164	0.39655
chr1	163000000	163500000	cell165	0.44681
chr1	163000000	163500000	cell166	0.48649
chr1	163000000	163500000	cell167	0.40196
chr1	163000000	163500000	cell168	0.4058
chr1	163000000	163500000	cell169	0.42446
chr1	163000000	163500000	cell170	0.475
chr1	163000000	163500000	cell171	0.36306
chr1	163000000	163500000	cell172	0.45378
chr1	163000000	163500000	cell173	0.4902
chr1	163000000	163500000	cell174	0.49153
chr1	163000000	163500000	cell175	0.49438
chr1	163000000	163500000	cell176	0.4951
chr1	163000000	163500000	cell177	0.40426
chr1	163000000	163500000	cell178	0.44318
chr1	163000000	163500000	cell179	0.47328
chr1	163000000	163500000	cell180	0.40984
chr1	163000000	163500000	cell181	0.43519
chr1	163000000	163500000	cell182	0.48544
chr1	163000000	163500000	cell183	0.49107
chr1	163000000	163500000	cell184	0.47887
chr1	163000000	163500000	cell185	0.49153
chr1	163000000	163500000	cell186	0.38462
chr1	163000000	163500000	cell187	0.4697
chr1	163000000	163500000	cell188	0.49485
chr1	163000000	163500000	cell189	0.46988
chr1	163000000	163500000	cell190	0.46429
chr1	163000000	163500000	cell191	0.48936
chr1	163000000	163500000	cell192	0.46053
chr1	163000000	163500000	cell193	0.47826
chr1	163000000	163500000	cell194	0.48837
chr1	163000000	163500000	cell195	0.30864
chr1	163000000	163500000	cell196	0.49
chr1	163000000	163500000	cell197	0.49558
chr1	163000000	163500000	cell198	0.41414
chr1	163000000	163500000	cell199	0.41667
chr1	163500000	164000000	cell0	0.45833
chr1	163500000	164000000	cell1	0.48366
chr1	163500000	164000000	cell2	0.48544
chr1	163500000	164000000	cell3	0.49123
chr1	163500000	164000000	cell4	0.5
chr1	163500000	164000000	cell5	0.45455
chr1	163500000	164000000	cell6	0.48913
chr1	163500000	164000000	cell7	0.46053
chr1	163500000	164000000	cell8	0.47525
chr1	163500000	164000000	cell9	0.46789
chr1	163500000	164000000	cell10	0.48276
chr1	163500000	164000000	cell11	0.43678
chr1	163500000	164000000	cell12	0.46392
chr1	163500000	164000000	cell13	0.37805
chr1	163500000	164000000	cell14	0.46875
chr1	163500000	164000000	cell15	0.47482
chr1	163500000	164000000	cell16	0.46809
chr1	163500000	164000000	cell17	0.46903
chr1	163500000	164000000	cell18	0.48649
chr1	163500000	164000000	cell19	0.42991
chr1	163500000	164000000	cell20	0.44304
chr1	163500000	164000000	cell21	0.40909
chr1	163500000	164000000	cell22	0.44248
chr1	163500000	164000000	cell23	0.46429
chr1	163500000	164000000	cell24	0.47826
chr1	163500000	164000000	cell25	0.43165
chr1	163500000	164000000	cell26	0.44318
chr1	163500000	164000000	cell27	0.39785
chr1	163500000	164000000	cell28	0.35
chr1	163500000	164000000	cell29	0.43902
chr1	163500000	164000000	cell30	0.47771
chr1	163500000	164000000	cell31	0.44898
chr1	163500000	164000000	cell32	0.41071
chr1	163500000	164000000	cell33	0.45455
chr1	163500000	164000000	cell34	0.45652
chr1	163500000	164000000	cell35	0.49133
chr1	163500000	164000000	cell36	0.47788
chr1	163500000	164000000	cell37	0.46429
chr1	163500000	164000000	cell38	0.48515
chr1	163500000	164000000	cell39	0.47115
chr1	163500000	164000000	cell40	0.47826
chr1	163500000	164000000	cell41	0.45217
chr1	163500000	164000000	cell42	0.4359
chr1	163500000	164000000	cell43	0.5
chr1	163500000	164000000	cell44	0.49524
chr1	163500000	164000000	cell45	0.42857
chr1	163500000	164000000	cell46	0.48718
chr1	163500000	164000000	cell47	0.46927
chr1	163500000	164000000	cell48	0.46721
chr1	163500000	164000000	cell49	0.46377
chr1	163500000	164000000	cell50	0.3908
chr1	163500000	164000000	cell51	0.40909
chr1	163500000	164000000	cell52	0.45455
chr1	163500000	164000000	cell53	0.45775
chr1	163500000	164000000	cell54	0.49057
chr1	163500000	164000000	cell55	0.45055
chr1	163500000	164000000	cell56	0.46835
chr1	163500000	164000000	cell57	0.48598
chr1	163500000	164000000	cell58	0.46914
chr1	163500000	164000000	cell59	0.49296
chr1	163500000	164000000	cell60	0.46465
chr1	163500000	164000000	cell61	0.47154
chr1	163500000	164000000	cell62	0.47414
chr1	163500000	164000000	cell63	0.44231
chr1	163500000	164000000	cell64	0.39623
chr1	163500000	164000000	cell65	0.42574
chr1	163500000	164000000	cell66	0.4958
chr1	163500000	164000000	cell67	0.49701
chr1	163500000	164000000	cell68	0.42857
chr1	163500000	164000000	cell69	0.48193
chr1	163500000	164000000	cell70	0.45833
chr1	163500000	164000000	cell71	0.37313
chr1	163500000	164000000	cell72	0.42038
chr1	163500000	164000000	cell73	0.38462
chr1	163500000	164000000	cell74	0.48276
chr1	163500000	164000000	cell75	0.43662
chr1	163500000	164000000	cell76	0.48
chr1	163500000	164000000	cell77	0.48485
chr1	163500000	164000000	cell78	0.48958
chr1	163500000	164000000	cell79	0.4898
chr1	163500000	164000000	cell80	0.44898
chr1	163500000	164000000	cell81	0.49351
chr1	163500000	164000000	cell82	0.42991
chr1	163500000	164000000	cell83	0.48936
chr1	163500000	164000000	cell84	0.35644
chr1	163500000	164000000	cell85	0.46667
chr1	163500000	164000000	cell86	0.47761
chr1	163500000	164000000	cell87	0.49462
chr1	163500000	164000000	cell88	0.48824
chr1	163500000	164000000	cell89	0.47561
chr1	163500000	164000000	cell90	0.5
chr1	163500000	164000000	cell91	0.45133
chr1	163500000	164000000	cell92	0.41026
chr1	163500000	164000000	cell93	0.43478
chr1	163500000	164000000	cell94	0.47205
chr1	163500000	164000000	cell95	0.4878
chr1	163500000	164000000	cell96	0.46491
chr1	163500000	164000000	cell97	0.4466
chr1	163500000	164000000	cell98	0.47179
chr1	163500000	164000000	cell99	0.42391
chr1	163500000	164000000	cell100	0.48
chr1	163500000	164000000	cell101	0.44586
chr1	163500000	164000000	cell102	0.47727
chr1	163500000	164000000	cell103	0.48515
chr1	163500000	164000000	cell104	0.49324
chr1	163500000	164000000	cell105	0.47368
chr1	163500000	164000000	cell106	0.47368
chr1	163500000	164000000	cell107	0.46032
chr1	163500000	164000000	cell108	0.49254
chr1	163500000	164000000	cell109	0.46429
chr1	163500000	164000000	cell110	0.42157
chr1	163500000	164000000	cell111	0.44086
chr1	163500000	164000000	cell112	0.44643
chr1	163500000	164000000	cell113	0.45652
chr1	163500000	164000000	cell114	0.36082
chr1	163500000	164000000	cell115	0.41573
chr1	163500000	164000000	cell116	0.40594
chr1	163500000	164000000	cell117	0.45536
chr1	163500000	164000000	cell118	0.45455
chr1	163500000	164000000	cell119	0.45217
chr1	163500000	164000000	cell120	0.4434
chr1	163500000	164000000	cell121	0.47407
chr1	163500000	164000000	cell122	0.4433
chr1	163500000	164000000	cell123	0.46364
chr1	163500000	164000000	cell124	0.48696
chr1	163500000	164000000	cell125	0.40336
chr1	163500000	164000000	cell126	0.44615
chr1	163500000	164000000	cell127	0.49495
chr1	163500000	164000000	cell128	0.43011
chr1	163500000	164000000	cell129	0.41489
chr1	163500000	164000000	cell130	0.45536
chr1	163500000	164000000	cell131	0.45763
chr1	163500000	164000000	cell132	0.48611
chr1	163500000	164000000	cell133	0.49153
chr1	163500000	164000000	cell134	0.47273
chr1	163500000	164000000	cell135	0.45263
chr1	163500000	164000000	cell136	0.47009
chr1	163500000	164000000	cell137	0.5
chr1	163500000	164000000	cell138	0.49515
chr1	163500000	164000000	cell139	0.43333
chr1	163500000	164000000	cell140	0.46715
chr1	163500000	164000000	cell141	0.49515
chr1	163500000	164000000	cell142	0.48447
chr1	163500000	164000000	cell143	0.46602
chr1	163500000	164000000	cell144	0.49315
chr1	163500000	164000000	cell145	0.48148
chr1	163500000	164000000	cell146	0.4127
chr1	163500000	164000000	cell147	0.41463
chr1	163500000	164000000	cell148	0.47273
chr1	163500000	164000000	cell149	0.47244
chr1	163500000	164000000	cell150	0.4698
chr1	163500000	164000000	cell151	0.48438
chr1	163500000	164000000	cell152	0.46341
chr1	163500000	164000000	cell153	0.38356
chr1	163500000	164000000	cell154	0.44444
chr1	163500000	164000000	cell155	0.4902
chr1	163500000	164000000	cell156	0.41379
chr1	163500000	164000000	cell157	0.49138
chr1	163500000	164000000	cell158	0.48718
chr1	163500000	164000000	cell159	0.40698
chr1	163500000	164000000	cell160	0.35385
chr1	163500000	164000000	cell161	0.4881
chr1	163500000	164000000	cell162	0.38532
chr1	163500000	164000000	cell163	0.49398
chr1	163500000	164000000	cell164	0.43243
chr1	163500000	164000000	cell165	0.48515
chr1	163500000	164000000	cell166	0.46565
chr1	163500000	164000000	cell167	0.46429
chr1	163500000	164000000	cell168	0.47761
chr1	163500000	164000000	cell169	0.44186
chr1	163500000	164000000	cell170	0.47778
chr1	163500000	164000000	cell171	0.46897
chr1	163500000	164000000	cell172	0.496
chr1	163500000	164000000	cell173	0.49438
chr1	163500000	164000000	cell174	0.42424
chr1	163500000	164000000	cell175	0.49045
chr1	163500000	164000000	cell176	0.44809
chr1	163500000	164000000	cell177	0.47826
chr1	163500000	164000000	cell178	0.5
chr1	163500000	164000000	cell179	0.44755
chr1	163500000	164000000	cell180	0.44048
chr1	163500000	164000000	cell181	0.43802
chr1	163500000	164000000	cell182	0.39252
chr1	163500000	164000000	cell183	0.40385
chr1	163500000	164000000	cell184	0.48611
chr1	163500000	164000000	cell185	0.47692
chr1	163500000	164000000	cell186	0.47692
chr1	163500000	164000000	cell187	0.43396
chr1	163500000	164000000	cell188	0.44872
chr1	163500000	164000000	cell189	0.45679
chr1	163500000	164000000	cell190	0.37572
chr1	163500000	164000000	cell191	0.47328
chr1	163500000	164000000	cell192	0.5
chr1	163500000	164000000	cell193	0.44037
chr1	163500000	164000000	cell194	0.48193
chr1	163500000	164000000	cell195	0.48235
chr1	163500000	164000000	cell196	0.43478
chr1	163500000	164000000	cell197	0.43089
chr1	163500000	164000000	cell198	0.46429
chr1	163500000	164000000	cell199	0.4375
chr1	164000000	164500000	cell0	0.49333
chr1	164000000	164500000	cell1	0.47619
chr1	164000000	164500000	cell2	0.47917
chr1	164000000	164500000	cell3	0.4661
chr1	164000000	164500000	cell4	0.38983
chr1	164000000	164500000	cell5	0.4569
chr1	164000000	164500000	cell6	0.47917
chr1	164000000	164500000	cell7	0.45
chr1	164000000	164500000	cell8	0.43182
chr1	164000000	164500000	cell9	0.49533
chr1	164000000	164500000	cell10	0.49462
chr1	164000000	164500000	cell11	0.48276
chr1	164000000	164500000	cell12	0.49474
chr1	164000000	164500000	cell13	0.39773
chr1	164000000	164500000	cell14	0.47826
chr1	164000000	164500000	cell15	0.47586
chr1	164000000	164500000	cell16	0.42105
chr1	164000000	164500000	cell17	0.4486
chr1	164000000	164500000	cell18	0.45283
chr1	164000000	164500000	cell19	0.42045
chr1	164000000	164500000	cell20	0.44048
chr1	164000000	164500000	cell21	0.46809
chr1	164000000	164500000	cell22	0.48913
chr1	164000000	164500000	cell23	0.43885
chr1	164000000	164500000	cell24	0.4717
chr1	164000000	164500000	cell25	0.47368
chr1	164000000	164500000	cell26	0.41935
chr1	164000000	164500000	cell27	0.45652
chr1	164000000	164500000	cell28	0.44
chr1	164000000	164500000	cell29	0.45349
chr1	164000000	164500000	cell30	0.45652
chr1	164000000	164500000	cell31	0.48246
chr1	164000000	164500000	cell32	0.48447
chr1	164000000	164500000	cell33	0.44167
chr1	164000000	164500000	cell34	0.496
chr1	164000000	164500000	cell35	0.49708
chr1	164000000	164500000	cell36	0.46739
chr1	164000000	164500000	cell37	0.48214
chr1	164000000	164500000	cell38	0.46154
chr1	164000000	164500000	cell39	0.48485
chr1	164000000	164500000	cell40	0.40541
chr1	164000000	164500000	cell41	0.49265
chr1	164000000	164500000	cell42	0.48276
chr1	164000000	164500000	cell43	0.48485
chr1	164000000	164500000	cell44	0.45783
chr1	164000000	164500000	cell45	0.48837
chr1	164000000	164500000	cell46	0.42202
chr1	164000000	164500000	cell47	0.39877
chr1	164000000	164500000	cell48	0.46218
chr1	164000000	164500000	cell49	0.39286
chr1	164000000	164500000	cell50	0.49505
chr1	164000000	164500000	cell51	0.36486
chr1	164000000	164500000	cell52	0.40659
chr1	164000000	164500000	cell53	0.48201
chr1	164000000	164500000	cell54	0.46847
chr1	164000000	164500000	cell55	0.41772
chr1	164000000	164500000	cell56	0.5
chr1	164000000	164500000	cell57	0.47191
chr1	164000000	164500000	cell58	0.42424
chr1	164000000	164500000	cell59	0.42857
chr1	164000000	164500000	cell60	0.43564
chr1	164000000	164500000	cell61	0.48
chr1	164000000	164500000	cell62	0.46154
chr1	164000000	164500000	cell63	0.48148
chr1	164000000	164500000	cell64	0.5
chr1	164000000	164500000	cell65	0.41053
chr1	164000000	164500000	cell66	0.48077
chr1	164000000	164500000	cell67	0.49342
chr1	164000000	164500000	cell68	0.5
chr1	164000000	164500000	cell69	0.39437
chr1	164000000	164500000	cell70	0.5
chr1	164000000	164500000	cell71	0.39286
chr1	164000000	164500000	cell72	0.43262
chr1	164000000	164500000	cell73	0.48936
chr1	164000000	164500000	cell74	0.46939
chr1	164000000	164500000	cell75	0.38776
chr1	164000000	164500000	cell76	0.46774
chr1	164000000	164500000	cell77	0.48031
chr1	164000000	164500000	cell78	0.4375
chr1	164000000	164500000	cell79	0.47826
chr1	164000000	164500000	cell80	0.49091
chr1	164000000	164500000	cell81	0.45946
chr1	164000000	164500000	cell82	0.48544
chr1	164000000	164500000	cell83	0.46914
chr1	164000000	164500000	cell84	0.45977
chr1	164000000	164500000	cell85	0.40984
chr1	164000000	164500000	cell86	0.44928
chr1	164000000	164500000	cell87	0.48276
chr1	164000000	164500000	cell88	0.43333
chr1	164000000	164500000	cell89	0.5
chr1	164000000	164500000	cell90	0.49425
chr1	164000000	164500000	cell91	0.43529
chr1	164000000	164500000	cell92	0.43243
chr1	164000000	164500000	cell93	0.47959
chr1	164000000	164500000	cell94	0.48366
chr1	164000000	164500000	cell95	0.43243
chr1	164000000	164500000	cell96	0.45631
chr1	164000000	164500000	cell97	0.44538
chr1	164000000	164500000	cell98	0.5
chr1	164000000	164500000	cell99	0.46835
chr1	164000000	164500000	cell100	0.36735
chr1	164000000	164500000	cell101	0.47134
chr1	164000000	164500000	cell102	0.48438
chr1	164000000	164500000	cell103	0.43243
chr1	164000000	164500000	cell104	0.45802
chr1	164000000	164500000	cell105	0.44262
chr1	164000000	164500000	cell106	0.45714
chr1	164000000	164500000	cell107	0.46875
chr1	164000000	164500000	cell108	0.40217
chr1	164000000	164500000	cell109	0.46087
chr1	164000000	164500000	cell110	0.41379
chr1	164000000	164500000	cell111	0.48544
chr1	164000000	164500000	cell112	0.42857
chr1	164000000	164500000	cell113	0.34091
chr1	164000000	164500000	cell114	0.45133
chr1	164000000	164500000	cell115	0.48454
chr1	164000000	164500000	cell116	0.45
chr1	164000000	164500000	cell117	0.45669
chr1	164000000	164500000	cell118	0.47191
chr1	164000000	164500000	cell119	0.47619
chr1	164000000	164500000	cell120	0.46154
chr1	164000000	164500000	cell121	0.39796
chr1	164000000	164500000	cell122	0.43333
chr1	164000000	164500000	cell123	0.42308
chr1	164000000	164500000	cell124	0.46226
chr1	164000000	164500000	cell125	0.41739
chr1	164000000	164500000	cell126	0.47917
chr1	164000000	164500000	cell127	0.4375
chr1	164000000	164500000	cell128	0.48529
chr1	164000000	164500000	cell129	0.47826
chr1	164000000	164500000	cell130	0.45161
chr1	164000000	164500000	cell131	0.5
chr1	164000000	164500000	cell132	0.47887
chr1	164000000	164500000	cell133	0.38333
chr1	164000000	164500000	cell134	0.4
chr1	164000000	164500000	cell135	0.46479
chr1	164000000	164500000	cell136	0.43651
chr1	164000000	164500000	cell137	0.49425
chr1	164000000	164500000	cell138	0.44262
chr1	164000000	164500000	cell139	0.44915
chr1	164000000	164500000	cell140	0.46763
chr1	164000000	164500000	cell141	0.49462
chr1	164000000	164500000	cell142	0.38583
chr1	164000000	164500000	cell143	0.34568
chr1	164000000	164500000	cell144	0.4881
chr1	164000000	164500000	cell145	0.5
chr1	164000000	164500000	cell146	0.4375
chr1	164000000	164500000	cell147	0.5
chr1	164000000	164500000	cell148	0.4881
chr1	164000000	164500000	cell149	0.40517
chr1	164000000	164500000	cell150	0.46154
chr1	164000000	164500000	cell151	0.38806
chr1	164000000	164500000	cell152	0.47619
chr1	164000000	164500000	cell153	0.47059
chr1	164000000	164500000	cell154	0.47244
chr1	164000000	164500000	cell155	0.37079
chr1	164000000	164500000	cell156	0.45161
chr1	164000000	164500000	cell157	0.46763
chr1	164000000	164500000	cell158	0.36765
chr1	164000000	164500000	cell159	0.47143
chr1	164000000	164500000	cell160	0.4125
chr1	164000000	164500000	cell161	0.48148
chr1	164000000	164500000	cell162	0.49206
chr1	164000000	164500000	cell163	0.44444
chr1	164000000	164500000	cell164	0.49495
chr1	164000000	164500000	cell165	0.4252
chr1	164000000	164500000	cell166	0.46774
chr1	164000000	164500000	cell167	0.40244
chr1	164000000	164500000	cell168	0.4898
chr1	164000000	164500000	cell169	0.49587
chr1	164000000	164500000	cell170	0.44444
chr1	164000000	164500000	cell171	0.464
chr1	164000000	164500000	cell172	0.40541
chr1	164000000	164500000	cell173	0.39535
chr1	164000000	164500000	cell174	0.4359
chr1	164000000	164500000	cell175	0.47953
chr1	164000000	164500000	cell176	0.49682
chr1	164000000	164500000	cell177	0.49541
chr1	164000000	164500000	cell178	0.45283
chr1	164000000	164500000	cell179	0.49618
chr1	164000000	164500000	cell180	0.42466
chr1	164000000	164500000	cell181	0.46903
chr1	164000000	164500000	cell182	0.47826
chr1	164000000	164500000	cell183	0.47778
chr1	164000000	164500000	cell184	0.47368
chr1	164000000	164500000	cell185	0.42593
chr1	164000000	164500000	cell186	0.49254
chr1	164000000	164500000	cell187	0.45714
chr1	164000000	164500000	cell188	0.48913
chr1	164000000	164500000	cell189	0.47778
chr1	164000000	164500000	cell190	0.48795
chr1	164000000	164500000	cell191	0.46324
chr1	164000000	164500000	cell192	0.46377
chr1	164000000	164500000	cell193	0.41176
chr1	164000000	164500000	cell194	0.45
chr1	164000000	164500000	cell195	0.47126
chr1	164000000	164500000	cell196	0.44554
chr1	164000000	164500000	cell197	0.46667
chr1	164000000	164500000	cell198	0.49351
chr1	164000000	164500000	cell199	0.46324
chr1	164500000	165000000	cell0	0.49351
chr1	164500000	165000000	cell1	0.46341
chr1	164500000	165000000	cell2	0.48515
chr1	164500000	165000000	cell3	0.45192
chr1	164500000	165000000	cell4	0.47541
chr1	164500000	165000000	cell5	0.49624
chr1	164500000	165000000	cell6	0.4466
chr1	164500000	165000000	cell7	0.49367
chr1	164500000	165000000	cell8	0.46835
chr1	164500000	165000000	cell9	0.49057
chr1	164500000	165000000	cell10	0.48837
chr1	164500000	165000000	cell11	0.49451
chr1	164500000	165000000	cell12	0.45263
chr1	164500000	165000000	cell13	0.47423
chr1	164500000	165000000	cell14	0.4902
chr1	164500000	165000000	cell15	0.47015
chr1	164500000	165000000	cell16	0.45946
chr1	164500000	165000000	cell17	0.46
chr1	164500000	165000000	cell18	0.45192
chr1	164500000	165000000	cell19	0.45833
chr1	164500000	165000000	cell20	0.42353
chr1	164500000	165000000	cell21	0.43548
chr1	164500000	165000000	cell22	0.47573
chr1	164500000	165000000	cell23	0.48322
chr1	164500000	165000000	cell24	0.38596
chr1	164500000	165000000	cell25	0.48905
chr1	164500000	165000000	cell26	0.46429
chr1	164500000	165000000	cell27	0.49505
chr1	164500000	165000000	cell28	0.41558
chr1	164500000	165000000	cell29	0.49524
chr1	164500000	165000000	cell30	0.43939
chr1	164500000	165000000	cell31	0.37719
chr1	164500000	165000000	cell32	0.47436
chr1	164500000	165000000	cell33	0.44186
chr1	164500000	165000000	cell34	0.41837
chr1	164500000	165000000	cell35	0.48193
chr1	164500000	165000000	cell36	0.46602
chr1	164500000	165000000	cell37	0.43077
chr1	164500000	165000000	cell38	0.48889
chr1	164500000	165000000	cell39	0.47475
chr1	164500000	165000000	cell40	0.48571
chr1	164500000	165000000	cell41	0.40909
chr1	164500000	165000000	cell42	0.42857
chr1	164500000	165000000	cell43	0.48148
chr1	164500000	165000000	cell44	0.44318
chr1	164500000	165000000	cell45	0.46053
chr1	164500000	165000000	cell46	0.48062
chr1	164500000	165000000	cell47	0.45349
chr1	164500000	165000000	cell48	0.49153
chr1	164500000	165000000	cell49	0.3913
chr1	164500000	165000000	cell50	0.47727
chr1	164500000	165000000	cell51	0.49296
chr1	164500000	165000000	cell52	0.44318
chr1	164500000	165000000	cell53	0.5
chr1	164500000	165000000	cell54	0.42609
chr1	164500000	165000000	cell55	0.48649
chr1	164500000	165000000	cell56	0.46575
chr1	164500000	165000000	cell57	0.46591
chr1	164500000	165000000	cell58	0.4717
chr1	164500000	165000000	cell59	0.45679
chr1	164500000	165000000	cell60	0.47917
chr1	164500000	165000000	cell61	0.48182
chr1	164500000	165000000	cell62	0.48936
chr1	164500000	165000000	cell63	0.42029
chr1	164500000	165000000	cell64	0.45872
chr1	164500000	165000000	cell65	0.44545
chr1	164500000	165000000	cell66	0.48913
chr1	164500000	165000000	cell67	0.47586
chr1	164500000	165000000	cell68	0.43478
chr1	164500000	165000000	cell69	0.47143
chr1	164500000	165000000	cell70	0.46226
chr1	164500000	165000000	cell71	0.49057
chr1	164500000	165000000	cell72	0.464
chr1	164500000	165000000	cell73	0.46512
chr1	164500000	165000000	cell74	0.46218
chr1	164500000	165000000	cell75	0.4321
chr1	164500000	165000000	cell76	0.5
chr1	164500000	165000000	cell77	0.432
chr1	164500000	165000000	cell78	0.47619
chr1	164500000	165000000	cell79	0.49558
chr1	164500000	165000000	cell80	0.47126
chr1	164500000	165000000	cell81	0.41111
chr1	164500000	165000000	cell82	0.45652
chr1	164500000	165000000	cell83	0.44554
chr1	164500000	165000000	cell84	0.49038
chr1	164500000	165000000	cell85	0.456
chr1	164500000	165000000	cell86	0.41463
chr1	164500000	165000000	cell87	0.41489
chr1	164500000	165000000	cell88	0.46715
chr1	164500000	165000000	cell89	0.49315
chr1	164500000	165000000	cell90	0.45833
chr1	164500000	165000000	cell91	0.48315
chr1	164500000	165000000	cell92	0.47423
chr1	164500000	165000000	cell93	0.46429
chr1	164500000	165000000	cell94	0.48649
chr1	164500000	165000000	cell95	0.45312
chr1	164500000	165000000	cell96	0.4955
chr1	164500000	165000000	cell97	0.49123
chr1	164500000	165000000	cell98	0.47701
chr1	164500000	165000000	cell99	0.46429
chr1	164500000	165000000	cell100	0.42308
chr1	164500000	165000000	cell101	0.48252
chr1	164500000	165000000	cell102	0.47692
chr1	164500000	165000000	cell103	0.49091
chr1	164500000	165000000	cell104	0.48361
chr1	164500000	165000000	cell105	0.34375
chr1	164500000	165000000	cell106	0.44304
chr1	164500000	165000000	cell107	0.46154
chr1	164500000	165000000	cell108	0.37179
chr1	164500000	165000000	cell109	0.49074
chr1	164500000	165000000	cell110	0.47619
chr1	164500000	165000000	cell111	0.48571
chr1	164500000	165000000	cell112	0.45763
chr1	164500000	165000000	cell113	0.4359
chr1	164500000	165000000	cell114	0.46154
chr1	164500000	165000000	cell115	0.44706
chr1	164500000	165000000	cell116	0.48544
chr1	164500000	165000000	cell117	0.49474
chr1	164500000	165000000	cell118	0.44318
chr1	164500000	165000000	cell119	0.47009
chr1	164500000	165000000	cell120	0.47115
chr1	164500000	165000000	cell121	0.42727
chr1	164500000	165000000	cell122	0.41538
chr1	164500000	165000000	cell123	0.46591
chr1	164500000	165000000	cell124	0.48235
chr1	164500000	165000000	cell125	0.44828
chr1	164500000	165000000	cell126	0.5
chr1	164500000	165000000	cell127	0.5
chr1	164500000	165000000	cell128	0.3662
chr1	164500000	165000000	cell129	0.45918
chr1	164500000	165000000	cell130	0.49524
chr1	164500000	165000000	cell131	0.38596
chr1	164500000	165000000	cell132	0.41892
chr1	164500000	165000000	cell133	0.44118
chr1	164500000	165000000	cell134	0.45455
chr1	164500000	165000000	cell135	0.48421
chr1	164500000	165000000	cell136	0.46341
chr1	164500000	165000000	cell137	0.42697
chr1	164500000	165000000	cell138	0.44898
chr1	164500000	165000000	cell139	0.49265
chr1	164500000	165000000	cell140	0.45333
chr1	164500000	165000000	cell141	0.5
chr1	164500000	165000000	cell142	0.43836
chr1	164500000	165000000	cell143	0.41304
chr1	164500000	165000000	cell144	0.45455
chr1	164500000	165000000	cell145	0.47541
chr1	164500000	165000000	cell146	0.46774
chr1	164500000	165000000	cell147	0.4507
chr1	164500000	165000000	cell148	0.45679
chr1	164500000	165000000	cell149	0.47115
chr1	164500000	165000000	cell150	0.44371
chr1	164500000	165000000	cell151	0.45455
chr1	164500000	165000000	cell152	0.46078
chr1	164500000	165000000	cell153	0.46552
chr1	164500000	165000000	cell154	0.45872
chr1	164500000	165000000	cell155	0.46067
chr1	164500000	165000000	cell156	0.48214
chr1	164500000	165000000	cell157	0.49074
chr1	164500000	165000000	cell158	0.48649
chr1	164500000	165000000	cell159	0.44186
chr1	164500000	165000000	cell160	0.33871
chr1	164500000	165000000	cell161	0.49367
chr1	164500000	165000000	cell162	0.49123
chr1	164500000	165000000	cell163	0.47674
chr1	164500000	165000000	cell164	0.41489
chr1	164500000	165000000	cell165	0.49524
chr1	164500000	165000000	cell166	0.47917
chr1	164500000	165000000	cell167	0.38144
chr1	164500000	165000000	cell168	0.27119
chr1	164500000	165000000	cell169	0.46565
chr1	164500000	165000000	cell170	0.47368
chr1	164500000	165000000	cell171	0.45638
chr1	164500000	165000000	cell172	0.47222
chr1	164500000	165000000	cell173	0.47619
chr1	164500000	165000000	cell174	0.5
chr1	164500000	165000000	cell175	0.46286
chr1	164500000	165000000	cell176	0.42466
chr1	164500000	165000000	cell177	0.46316
