chrom	start	end	cell	BAF
chr1	114000000	114500000	cell31	0.38333
chr1	114000000	114500000	cell32	0.48276
chr1	114000000	114500000	cell33	0.43307
chr1	114000000	114500000	cell34	0.25
chr1	114000000	114500000	cell35	0.41135
chr1	114000000	114500000	cell36	0.35938
chr1	114000000	114500000	cell37	0.49412
chr1	114000000	114500000	cell38	0.34597
chr1	114000000	114500000	cell39	0.3865
chr1	114000000	114500000	cell40	0.27094
chr1	114000000	114500000	cell41	0.32168
chr1	114000000	114500000	cell42	0.33333
chr1	114000000	114500000	cell43	0.34058
chr1	114000000	114500000	cell44	0.32716
chr1	114000000	114500000	cell45	0.37008
chr1	114000000	114500000	cell46	0.49296
chr1	114000000	114500000	cell47	0.36986
chr1	114000000	114500000	cell48	0.31852
chr1	114000000	114500000	cell49	0.33564
chr1	114000000	114500000	cell50	0.31624
chr1	114000000	114500000	cell51	0.26882
chr1	114000000	114500000	cell52	0.5
chr1	114000000	114500000	cell53	0.39024
chr1	114000000	114500000	cell54	0.48611
chr1	114000000	114500000	cell55	0.31034
chr1	114000000	114500000	cell56	0.30846
chr1	114000000	114500000	cell57	0.31776
chr1	114000000	114500000	cell58	0.3125
chr1	114000000	114500000	cell59	0.44286
chr1	114000000	114500000	cell60	0.33594
chr1	114000000	114500000	cell61	0.33333
chr1	114000000	114500000	cell62	0.31858
chr1	114000000	114500000	cell63	0.38095
chr1	114000000	114500000	cell64	0.38667
chr1	114000000	114500000	cell65	0.3253
chr1	114000000	114500000	cell66	0.27957
chr1	114000000	114500000	cell67	0.29204
chr1	114000000	114500000	cell68	0.24
chr1	114000000	114500000	cell69	0.25773
chr1	114000000	114500000	cell70	0.42437
chr1	114000000	114500000	cell71	0.33103
chr1	114000000	114500000	cell72	0.3908
chr1	114000000	114500000	cell73	0.44737
chr1	114000000	114500000	cell74	0.31667
chr1	114000000	114500000	cell75	0.3012
chr1	114000000	114500000	cell76	0.29
chr1	114000000	114500000	cell77	0.24306
chr1	114000000	114500000	cell78	0.34975
chr1	114000000	114500000	cell79	0.34568
chr1	114000000	114500000	cell80	0.32258
chr1	114000000	114500000	cell81	0.31724
chr1	114000000	114500000	cell82	0.49057
chr1	114000000	114500000	cell83	0.34043
chr1	114000000	114500000	cell84	0.28358
chr1	114000000	114500000	cell85	0.27381
chr1	114000000	114500000	cell86	0.33981
chr1	114000000	114500000	cell87	0.40385
chr1	114000000	114500000	cell88	0.29268
chr1	114000000	114500000	cell89	0.4321
chr1	114000000	114500000	cell90	0.34615
chr1	114000000	114500000	cell91	0.37162
chr1	114000000	114500000	cell92	0.34483
chr1	114000000	114500000	cell93	0.312
chr1	114000000	114500000	cell94	0.4127
chr1	114000000	114500000	cell95	0.26752
chr1	114000000	114500000	cell96	0.33955
chr1	114000000	114500000	cell97	0.37975
chr1	114000000	114500000	cell98	0.45536
chr1	114000000	114500000	cell99	0.23894
chr1	114500000	115000000	cell0	0.33566
chr1	114500000	115000000	cell1	0.41096
chr1	114500000	115000000	cell2	0.35359
chr1	114500000	115000000	cell3	0.40964
chr1	114500000	115000000	cell4	0.2349
chr1	114500000	115000000	cell5	0.48837
chr1	114500000	115000000	cell6	0.395
chr1	114500000	115000000	cell7	0.4902
chr1	114500000	115000000	cell8	0.41667
chr1	114500000	115000000	cell9	0.49057
chr1	114500000	115000000	cell10	0.34286
chr1	114500000	115000000	cell11	0.23256
chr1	114500000	115000000	cell12	0.375
chr1	114500000	115000000	cell13	0.33725
chr1	114500000	115000000	cell14	0.25185
chr1	114500000	115000000	cell15	0.36496
chr1	114500000	115000000	cell16	0.30612
chr1	114500000	115000000	cell17	0.45455
chr1	114500000	115000000	cell18	0.36975
chr1	114500000	115000000	cell19	0.39227
chr1	114500000	115000000	cell20	0.25
chr1	114500000	115000000	cell21	0.29341
chr1	114500000	115000000	cell22	0.35606
chr1	114500000	115000000	cell23	0.35567
chr1	114500000	115000000	cell24	0.33476
chr1	114500000	115000000	cell25	0.32544
chr1	114500000	115000000	cell26	0.34659
chr1	114500000	115000000	cell27	0.375
chr1	114500000	115000000	cell28	0.32903
chr1	114500000	115000000	cell29	0.37226
chr1	114500000	115000000	cell30	0.32174
chr1	114500000	115000000	cell31	0.37681
chr1	114500000	115000000	cell32	0.4
chr1	114500000	115000000	cell33	0.44262
chr1	114500000	115000000	cell34	0.37815
chr1	114500000	115000000	cell35	0.3875
chr1	114500000	115000000	cell36	0.31783
chr1	114500000	115000000	cell37	0.45556
chr1	114500000	115000000	cell38	0.3224
chr1	114500000	115000000	cell39	0.38286
chr1	114500000	115000000	cell40	0.33865
chr1	114500000	115000000	cell41	0.33962
chr1	114500000	115000000	cell42	0.3254
chr1	114500000	115000000	cell43	0.34483
chr1	114500000	115000000	cell44	0.39264
chr1	114500000	115000000	cell45	0.32075
chr1	114500000	115000000	cell46	0.42466
chr1	114500000	115000000	cell47	0.32584
chr1	114500000	115000000	cell48	0.34307
chr1	114500000	115000000	cell49	0.29032
chr1	114500000	115000000	cell50	0.28467
chr1	114500000	115000000	cell51	0.35075
chr1	114500000	115000000	cell52	0.45361
chr1	114500000	115000000	cell53	0.33333
chr1	114500000	115000000	cell54	0.4375
chr1	114500000	115000000	cell55	0.29697
chr1	114500000	115000000	cell56	0.34715
chr1	114500000	115000000	cell57	0.34127
chr1	114500000	115000000	cell58	0.37121
chr1	114500000	115000000	cell59	0.47761
chr1	114500000	115000000	cell60	0.41333
chr1	114500000	115000000	cell61	0.39655
chr1	114500000	115000000	cell62	0.40336
chr1	114500000	115000000	cell63	0.34146
chr1	114500000	115000000	cell64	0.34568
chr1	114500000	115000000	cell65	0.39326
chr1	114500000	115000000	cell66	0.32353
chr1	114500000	115000000	cell67	0.28472
chr1	114500000	115000000	cell68	0.40217
chr1	114500000	115000000	cell69	0.32479
chr1	114500000	115000000	cell70	0.36567
chr1	114500000	115000000	cell71	0.2938
chr1	114500000	115000000	cell72	0.38318
chr1	114500000	115000000	cell73	0.47368
chr1	114500000	115000000	cell74	0.32759
chr1	114500000	115000000	cell75	0.33579
chr1	114500000	115000000	cell76	0.25
chr1	114500000	115000000	cell77	0.32
chr1	114500000	115000000	cell78	0.31818
chr1	114500000	115000000	cell79	0.29327
chr1	114500000	115000000	cell80	0.29221
chr1	114500000	115000000	cell81	0.3268
chr1	114500000	115000000	cell82	0.5
chr1	114500000	115000000	cell83	0.33094
chr1	114500000	115000000	cell84	0.31757
chr1	114500000	115000000	cell85	0.38372
chr1	114500000	115000000	cell86	0.28986
chr1	114500000	115000000	cell87	0.21667
chr1	114500000	115000000	cell88	0.39024
chr1	114500000	115000000	cell89	0.47115
chr1	114500000	115000000	cell90	0.28659
chr1	114500000	115000000	cell91	0.34839
chr1	114500000	115000000	cell92	0.28125
chr1	114500000	115000000	cell93	0.36585
chr1	114500000	115000000	cell94	0.42593
chr1	114500000	115000000	cell95	0.27737
chr1	114500000	115000000	cell96	0.34457
chr1	114500000	115000000	cell97	0.38272
chr1	114500000	115000000	cell98	0.456
chr1	114500000	115000000	cell99	0.35156
chr1	115000000	115500000	cell0	0.38621
chr1	115000000	115500000	cell1	0.31973
chr1	115000000	115500000	cell2	0.41139
chr1	115000000	115500000	cell3	0.47297
chr1	115000000	115500000	cell4	0.30588
chr1	115000000	115500000	cell5	0.5
chr1	115000000	115500000	cell6	0.34597
chr1	115000000	115500000	cell7	0.46087
chr1	115000000	115500000	cell8	0.48428
chr1	115000000	115500000	cell9	0.39252
chr1	115000000	115500000	cell10	0.26263
chr1	115000000	115500000	cell11	0.34906
chr1	115000000	115500000	cell12	0.31982
chr1	115000000	115500000	cell13	0.30962
chr1	115000000	115500000	cell14	0.35802
chr1	115000000	115500000	cell15	0.38806
chr1	115000000	115500000	cell16	0.3133
chr1	115000000	115500000	cell17	0.46774
chr1	115000000	115500000	cell18	0.34615
chr1	115000000	115500000	cell19	0.345
chr1	115000000	115500000	cell20	0.39286
chr1	115000000	115500000	cell21	0.32051
chr1	115000000	115500000	cell22	0.33974
chr1	115000000	115500000	cell23	0.35393
chr1	115000000	115500000	cell24	0.38916
chr1	115000000	115500000	cell25	0.36806
chr1	115000000	115500000	cell26	0.4269
chr1	115000000	115500000	cell27	0.30986
chr1	115000000	115500000	cell28	0.36364
chr1	115000000	115500000	cell29	0.3271
chr1	115000000	115500000	cell30	0.2963
chr1	115000000	115500000	cell31	0.27523
chr1	115000000	115500000	cell32	0.38806
chr1	115000000	115500000	cell33	0.45985
chr1	115000000	115500000	cell34	0.26214
chr1	115000000	115500000	cell35	0.32121
chr1	115000000	115500000	cell36	0.30088
chr1	115000000	115500000	cell37	0.48649
chr1	115000000	115500000	cell38	0.31183
chr1	115000000	115500000	cell39	0.29747
chr1	115000000	115500000	cell40	0.33937
chr1	115000000	115500000	cell41	0.25758
chr1	115000000	115500000	cell42	0.32039
chr1	115000000	115500000	cell43	0.34194
chr1	115000000	115500000	cell44	0.28289
chr1	115000000	115500000	cell45	0.24845
chr1	115000000	115500000	cell46	0.4058
chr1	115000000	115500000	cell47	0.28378
chr1	115000000	115500000	cell48	0.33117
chr1	115000000	115500000	cell49	0.38596
chr1	115000000	115500000	cell50	0.3266
chr1	115000000	115500000	cell51	0.36036
chr1	115000000	115500000	cell52	0.48958
chr1	115000000	115500000	cell53	0.41558
chr1	115000000	115500000	cell54	0.39437
chr1	115000000	115500000	cell55	0.37356
chr1	115000000	115500000	cell56	0.31754
chr1	115000000	115500000	cell57	0.39683
chr1	115000000	115500000	cell58	0.29508
chr1	115000000	115500000	cell59	0.48936
chr1	115000000	115500000	cell60	0.32911
chr1	115000000	115500000	cell61	0.36364
chr1	115000000	115500000	cell62	0.31304
chr1	115000000	115500000	cell63	0.41414
chr1	115000000	115500000	cell64	0.34646
chr1	115000000	115500000	cell65	0.32222
chr1	115000000	115500000	cell66	0.36957
chr1	115000000	115500000	cell67	0.34211
chr1	115000000	115500000	cell68	0.35789
chr1	115000000	115500000	cell69	0.26429
chr1	115000000	115500000	cell70	0.31765
chr1	115000000	115500000	cell71	0.31476
chr1	115000000	115500000	cell72	0.30097
chr1	115000000	115500000	cell73	0.4878
chr1	115000000	115500000	cell74	0.4183
chr1	115000000	115500000	cell75	0.3374
chr1	115000000	115500000	cell76	0.39316
chr1	115000000	115500000	cell77	0.29752
chr1	115000000	115500000	cell78	0.3388
chr1	115000000	115500000	cell79	0.37158
chr1	115000000	115500000	cell80	0.30201
chr1	115000000	115500000	cell81	0.3662
chr1	115000000	115500000	cell82	0.48684
chr1	115000000	115500000	cell83	0.34507
chr1	115000000	115500000	cell84	0.37241
chr1	115000000	115500000	cell85	0.39752
chr1	115000000	115500000	cell86	0.36
chr1	115000000	115500000	cell87	0.36207
chr1	115000000	115500000	cell88	0.34314
chr1	115000000	115500000	cell89	0.49515
chr1	115000000	115500000	cell90	0.34591
chr1	115000000	115500000	cell91	0.3125
chr1	115000000	115500000	cell92	0.275
chr1	115000000	115500000	cell93	0.28889
chr1	115000000	115500000	cell94	0.45312
chr1	115000000	115500000	cell95	0.4
chr1	115000000	115500000	cell96	0.31317
chr1	115000000	115500000	cell97	0.29464
chr1	115000000	115500000	cell98	0.45833
chr1	115000000	115500000	cell99	0.30159
chr1	115500000	116000000	cell0	0.34932
chr1	115500000	116000000	cell1	0.33951
chr1	115500000	116000000	cell2	0.35616
chr1	115500000	116000000	cell3	0.4507
chr1	115500000	116000000	cell4	0.37342
chr1	115500000	116000000	cell5	0.45161
chr1	115500000	116000000	cell6	0.29651
chr1	115500000	116000000	cell7	0.44444
chr1	115500000	116000000	cell8	0.46043
chr1	115500000	116000000	cell9	0.5
chr1	115500000	116000000	cell10	0.27368
chr1	115500000	116000000	cell11	0.28205
chr1	115500000	116000000	cell12	0.32338
chr1	115500000	116000000	cell13	0.32099
chr1	115500000	116000000	cell14	0.37879
chr1	115500000	116000000	cell15	0.27049
chr1	115500000	116000000	cell16	0.34286
chr1	115500000	116000000	cell17	0.48571
chr1	115500000	116000000	cell18	0.32609
chr1	115500000	116000000	cell19	0.32692
chr1	115500000	116000000	cell20	0.375
chr1	115500000	116000000	cell21	0.39041
chr1	115500000	116000000	cell22	0.37313
chr1	115500000	116000000	cell23	0.30682
chr1	115500000	116000000	cell24	0.32579
chr1	115500000	116000000	cell25	0.35938
chr1	115500000	116000000	cell26	0.31285
chr1	115500000	116000000	cell27	0.40845
chr1	115500000	116000000	cell28	0.28652
chr1	115500000	116000000	cell29	0.38889
chr1	115500000	116000000	cell30	0.30435
chr1	115500000	116000000	cell31	0.26316
chr1	115500000	116000000	cell32	0.46875
chr1	115500000	116000000	cell33	0.44444
chr1	115500000	116000000	cell34	0.28916
chr1	115500000	116000000	cell35	0.23404
chr1	115500000	116000000	cell36	0.31967
chr1	115500000	116000000	cell37	0.47297
chr1	115500000	116000000	cell38	0.34419
chr1	115500000	116000000	cell39	0.31447
chr1	115500000	116000000	cell40	0.34021
chr1	115500000	116000000	cell41	0.28571
chr1	115500000	116000000	cell42	0.30769
chr1	115500000	116000000	cell43	0.34884
chr1	115500000	116000000	cell44	0.32877
chr1	115500000	116000000	cell45	0.26923
chr1	115500000	116000000	cell46	0.47541
chr1	115500000	116000000	cell47	0.39865
chr1	115500000	116000000	cell48	0.35338
chr1	115500000	116000000	cell49	0.36333
chr1	115500000	116000000	cell50	0.35455
chr1	115500000	116000000	cell51	0.28182
chr1	115500000	116000000	cell52	0.4382
chr1	115500000	116000000	cell53	0.32941
chr1	115500000	116000000	cell54	0.48649
chr1	115500000	116000000	cell55	0.30061
chr1	115500000	116000000	cell56	0.33508
chr1	115500000	116000000	cell57	0.40566
chr1	115500000	116000000	cell58	0.33333
chr1	115500000	116000000	cell59	0.42857
chr1	115500000	116000000	cell60	0.38938
chr1	115500000	116000000	cell61	0.42708
chr1	115500000	116000000	cell62	0.39394
chr1	115500000	116000000	cell63	0.31818
chr1	115500000	116000000	cell64	0.30882
chr1	115500000	116000000	cell65	0.39241
chr1	115500000	116000000	cell66	0.3253
chr1	115500000	116000000	cell67	0.30714
chr1	115500000	116000000	cell68	0.30556
chr1	115500000	116000000	cell69	0.36842
chr1	115500000	116000000	cell70	0.3295
chr1	115500000	116000000	cell71	0.32941
chr1	115500000	116000000	cell72	0.2625
chr1	115500000	116000000	cell73	0.42683
chr1	115500000	116000000	cell74	0.34706
chr1	115500000	116000000	cell75	0.36797
chr1	115500000	116000000	cell76	0.39024
chr1	115500000	116000000	cell77	0.39024
chr1	115500000	116000000	cell78	0.31319
chr1	115500000	116000000	cell79	0.34667
chr1	115500000	116000000	cell80	0.30827
chr1	115500000	116000000	cell81	0.29252
chr1	115500000	116000000	cell82	0.375
chr1	115500000	116000000	cell83	0.34752
chr1	115500000	116000000	cell84	0.26168
chr1	115500000	116000000	cell85	0.38889
chr1	115500000	116000000	cell86	0.39474
chr1	115500000	116000000	cell87	0.325
chr1	115500000	116000000	cell88	0.34969
chr1	115500000	116000000	cell89	0.43519
chr1	115500000	116000000	cell90	0.32692
chr1	115500000	116000000	cell91	0.3268
chr1	115500000	116000000	cell92	0.28387
chr1	115500000	116000000	cell93	0.32353
chr1	115500000	116000000	cell94	0.44554
chr1	115500000	116000000	cell95	0.29921
chr1	115500000	116000000	cell96	0.33043
chr1	115500000	116000000	cell97	0.26754
chr1	115500000	116000000	cell98	0.34118
chr1	115500000	116000000	cell99	0.37383
chr1	116000000	116500000	cell0	0.33113
chr1	116000000	116500000	cell1	0.33333
chr1	116000000	116500000	cell2	0.3253
chr1	116000000	116500000	cell3	0.49306
chr1	116000000	116500000	cell4	0.29801
chr1	116000000	116500000	cell5	0.49438
chr1	116000000	116500000	cell6	0.33641
chr1	116000000	116500000	cell7	0.40187
chr1	116000000	116500000	cell8	0.46452
chr1	116000000	116500000	cell9	0.47312
chr1	116000000	116500000	cell10	0.34951
chr1	116000000	116500000	cell11	0.30693
chr1	116000000	116500000	cell12	0.33962
chr1	116000000	116500000	cell13	0.33478
chr1	116000000	116500000	cell14	0.32061
chr1	116000000	116500000	cell15	0.38095
chr1	116000000	116500000	cell16	0.35593
chr1	116000000	116500000	cell17	0.48889
chr1	116000000	116500000	cell18	0.4
chr1	116000000	116500000	cell19	0.35211
chr1	116000000	116500000	cell20	0.31206
chr1	116000000	116500000	cell21	0.34756
chr1	116000000	116500000	cell22	0.34437
chr1	116000000	116500000	cell23	0.31818
chr1	116000000	116500000	cell24	0.33725
chr1	116000000	116500000	cell25	0.32653
chr1	116000000	116500000	cell26	0.265
chr1	116000000	116500000	cell27	0.39394
chr1	116000000	116500000	cell28	0.30539
chr1	116000000	116500000	cell29	0.41379
chr1	116000000	116500000	cell30	0.30337
chr1	116000000	116500000	cell31	0.31933
chr1	116000000	116500000	cell32	0.44186
chr1	116000000	116500000	cell33	0.45
chr1	116000000	116500000	cell34	0.33028
chr1	116000000	116500000	cell35	0.33103
chr1	116000000	116500000	cell36	0.29861
chr1	116000000	116500000	cell37	0.48913
chr1	116000000	116500000	cell38	0.34518
chr1	116000000	116500000	cell39	0.33898
chr1	116000000	116500000	cell40	0.30769
chr1	116000000	116500000	cell41	0.37584
chr1	116000000	116500000	cell42	0.34328
chr1	116000000	116500000	cell43	0.40411
chr1	116000000	116500000	cell44	0.29371
chr1	116000000	116500000	cell45	0.28659
chr1	116000000	116500000	cell46	0.4
chr1	116000000	116500000	cell47	0.30573
chr1	116000000	116500000	cell48	0.28662
chr1	116000000	116500000	cell49	0.39228
chr1	116000000	116500000	cell50	0.34934
chr1	116000000	116500000	cell51	0.28571
chr1	116000000	116500000	cell52	0.45161
chr1	116000000	116500000	cell53	0.30612
chr1	116000000	116500000	cell54	0.48052
chr1	116000000	116500000	cell55	0.33113
chr1	116000000	116500000	cell56	0.32804
chr1	116000000	116500000	cell57	0.28682
chr1	116000000	116500000	cell58	0.27869
chr1	116000000	116500000	cell59	0.44681
chr1	116000000	116500000	cell60	0.31034
chr1	116000000	116500000	cell61	0.2193
chr1	116000000	116500000	cell62	0.39844
chr1	116000000	116500000	cell63	0.35238
chr1	116000000	116500000	cell64	0.29496
chr1	116000000	116500000	cell65	0.27957
chr1	116000000	116500000	cell66	0.31
chr1	116000000	116500000	cell67	0.35088
chr1	116000000	116500000	cell68	0.32143
chr1	116000000	116500000	cell69	0.36275
chr1	116000000	116500000	cell70	0.31111
chr1	116000000	116500000	cell71	0.31699
chr1	116000000	116500000	cell72	0.35238
chr1	116000000	116500000	cell73	0.4898
chr1	116000000	116500000	cell74	0.25
chr1	116000000	116500000	cell75	0.32313
chr1	116000000	116500000	cell76	0.2906
chr1	116000000	116500000	cell77	0.26119
chr1	116000000	116500000	cell78	0.3237
chr1	116000000	116500000	cell79	0.39766
chr1	116000000	116500000	cell80	0.33577
chr1	116000000	116500000	cell81	0.34247
chr1	116000000	116500000	cell82	0.38235
chr1	116000000	116500000	cell83	0.32593
chr1	116000000	116500000	cell84	0.33088
chr1	116000000	116500000	cell85	0.35616
chr1	116000000	116500000	cell86	0.344
chr1	116000000	116500000	cell87	0.29167
chr1	116000000	116500000	cell88	0.34872
chr1	116000000	116500000	cell89	0.47475
chr1	116000000	116500000	cell90	0.30994
chr1	116000000	116500000	cell91	0.38514
chr1	116000000	116500000	cell92	0.21769
chr1	116000000	116500000	cell93	0.34906
chr1	116000000	116500000	cell94	0.5
chr1	116000000	116500000	cell95	0.33103
chr1	116000000	116500000	cell96	0.29818
chr1	116000000	116500000	cell97	0.31818
chr1	116000000	116500000	cell98	0.45536
chr1	116000000	116500000	cell99	0.36207
chr1	116500000	117000000	cell0	0.28814
chr1	116500000	117000000	cell1	0.25828
chr1	116500000	117000000	cell2	0.29825
chr1	116500000	117000000	cell3	0.48077
chr1	116500000	117000000	cell4	0.35294
chr1	116500000	117000000	cell5	0.39189
chr1	116500000	117000000	cell6	0.3587
chr1	116500000	117000000	cell7	0.48305
chr1	116500000	117000000	cell8	0.44444
chr1	116500000	117000000	cell9	0.43925
chr1	116500000	117000000	cell10	0.30612
chr1	116500000	117000000	cell11	0.30693
chr1	116500000	117000000	cell12	0.37333
chr1	116500000	117000000	cell13	0.42291
chr1	116500000	117000000	cell14	0.32168
chr1	116500000	117000000	cell15	0.28571
chr1	116500000	117000000	cell16	0.29644
chr1	116500000	117000000	cell17	0.47826
chr1	116500000	117000000	cell18	0.25197
chr1	116500000	117000000	cell19	0.25281
chr1	116500000	117000000	cell20	0.47015
chr1	116500000	117000000	cell21	0.35669
chr1	116500000	117000000	cell22	0.32609
chr1	116500000	117000000	cell23	0.28947
chr1	116500000	117000000	cell24	0.29461
chr1	116500000	117000000	cell25	0.35948
chr1	116500000	117000000	cell26	0.33491
chr1	116500000	117000000	cell27	0.32673
chr1	116500000	117000000	cell28	0.33103
chr1	116500000	117000000	cell29	0.34921
chr1	116500000	117000000	cell30	0.32432
chr1	116500000	117000000	cell31	0.34188
chr1	116500000	117000000	cell32	0.47619
chr1	116500000	117000000	cell33	0.47244
chr1	116500000	117000000	cell34	0.29032
chr1	116500000	117000000	cell35	0.34969
chr1	116500000	117000000	cell36	0.30496
chr1	116500000	117000000	cell37	0.47872
chr1	116500000	117000000	cell38	0.2963
chr1	116500000	117000000	cell39	0.32584
chr1	116500000	117000000	cell40	0.3662
chr1	116500000	117000000	cell41	0.38255
chr1	116500000	117000000	cell42	0.37302
chr1	116500000	117000000	cell43	0.29008
chr1	116500000	117000000	cell44	0.33143
chr1	116500000	117000000	cell45	0.32121
chr1	116500000	117000000	cell46	0.46479
chr1	116500000	117000000	cell47	0.30323
chr1	116500000	117000000	cell48	0.29448
chr1	116500000	117000000	cell49	0.35862
chr1	116500000	117000000	cell50	0.30159
chr1	116500000	117000000	cell51	0.34653
chr1	116500000	117000000	cell52	0.47191
chr1	116500000	117000000	cell53	0.31683
chr1	116500000	117000000	cell54	0.47297
chr1	116500000	117000000	cell55	0.28824
chr1	116500000	117000000	cell56	0.27451
chr1	116500000	117000000	cell57	0.27586
chr1	116500000	117000000	cell58	0.38298
chr1	116500000	117000000	cell59	0.44828
chr1	116500000	117000000	cell60	0.30178
chr1	116500000	117000000	cell61	0.34211
chr1	116500000	117000000	cell62	0.30769
chr1	116500000	117000000	cell63	0.30392
chr1	116500000	117000000	cell64	0.32394
chr1	116500000	117000000	cell65	0.30303
chr1	116500000	117000000	cell66	0.32075
chr1	116500000	117000000	cell67	0.30196
chr1	116500000	117000000	cell68	0.27473
chr1	116500000	117000000	cell69	0.28319
chr1	116500000	117000000	cell70	0.39623
chr1	116500000	117000000	cell71	0.35659
chr1	116500000	117000000	cell72	0.36036
chr1	116500000	117000000	cell73	0.48864
chr1	116500000	117000000	cell74	0.37278
chr1	116500000	117000000	cell75	0.34286
chr1	116500000	117000000	cell76	0.30973
chr1	116500000	117000000	cell77	0.31544
chr1	116500000	117000000	cell78	0.27273
chr1	116500000	117000000	cell79	0.30542
chr1	116500000	117000000	cell80	0.28148
chr1	116500000	117000000	cell81	0.34884
chr1	116500000	117000000	cell82	0.42857
chr1	116500000	117000000	cell83	0.42446
chr1	116500000	117000000	cell84	0.25161
chr1	116500000	117000000	cell85	0.41718
chr1	116500000	117000000	cell86	0.33588
chr1	116500000	117000000	cell87	0.33333
chr1	116500000	117000000	cell88	0.27778
chr1	116500000	117000000	cell89	0.49107
chr1	116500000	117000000	cell90	0.32759
chr1	116500000	117000000	cell91	0.38571
chr1	116500000	117000000	cell92	0.38732
chr1	116500000	117000000	cell93	0.304
chr1	116500000	117000000	cell94	0.48113
chr1	116500000	117000000	cell95	0.36879
chr1	116500000	117000000	cell96	0.37193
chr1	116500000	117000000	cell97	0.2636
chr1	116500000	117000000	cell98	0.45946
chr1	116500000	117000000	cell99	0.36522
chr1	117000000	117500000	cell0	0.31897
chr1	117000000	117500000	cell1	0.38406
chr1	117000000	117500000	cell2	0.38889
chr1	117000000	117500000	cell3	0.45238
chr1	117000000	117500000	cell4	0.39865
chr1	117000000	117500000	cell5	0.4625
chr1	117000000	117500000	cell6	0.31959
chr1	117000000	117500000	cell7	0.45631
chr1	117000000	117500000	cell8	0.48855
chr1	117000000	117500000	cell9	0.44068
chr1	117000000	117500000	cell10	0.34
chr1	117000000	117500000	cell11	0.37931
chr1	117000000	117500000	cell12	0.332
chr1	117000000	117500000	cell13	0.28251
chr1	117000000	117500000	cell14	0.30075
chr1	117000000	117500000	cell15	0.25833
chr1	117000000	117500000	cell16	0.34177
chr1	117000000	117500000	cell17	0.45833
chr1	117000000	117500000	cell18	0.3719
chr1	117000000	117500000	cell19	0.27041
chr1	117000000	117500000	cell20	0.4403
chr1	117000000	117500000	cell21	0.42361
chr1	117000000	117500000	cell22	0.25362
chr1	117000000	117500000	cell23	0.32317
chr1	117000000	117500000	cell24	0.31004
chr1	117000000	117500000	cell25	0.34177
chr1	117000000	117500000	cell26	0.38743
chr1	117000000	117500000	cell27	0.33735
chr1	117000000	117500000	cell28	0.39041
chr1	117000000	117500000	cell29	0.36893
chr1	117000000	117500000	cell30	0.28421
chr1	117000000	117500000	cell31	0.34615
chr1	117000000	117500000	cell32	0.4466
chr1	117000000	117500000	cell33	0.48387
chr1	117000000	117500000	cell34	0.40517
chr1	117000000	117500000	cell35	0.34694
chr1	117000000	117500000	cell36	0.37903
chr1	117000000	117500000	cell37	0.43373
chr1	117000000	117500000	cell38	0.36458
chr1	117000000	117500000	cell39	0.32544
chr1	117000000	117500000	cell40	0.37073
chr1	117000000	117500000	cell41	0.32877
chr1	117000000	117500000	cell42	0.35455
chr1	117000000	117500000	cell43	0.36691
chr1	117000000	117500000	cell44	0.31325
chr1	117000000	117500000	cell45	0.33775
chr1	117000000	117500000	cell46	0.4125
chr1	117000000	117500000	cell47	0.35849
chr1	117000000	117500000	cell48	0.31973
chr1	117000000	117500000	cell49	0.37864
chr1	117000000	117500000	cell50	0.35316
chr1	117000000	117500000	cell51	0.35772
chr1	117000000	117500000	cell52	0.38636
chr1	117000000	117500000	cell53	0.33981
chr1	117000000	117500000	cell54	0.48101
chr1	117000000	117500000	cell55	0.27429
chr1	117000000	117500000	cell56	0.29439
chr1	117000000	117500000	cell57	0.33333
chr1	117000000	117500000	cell58	0.36697
chr1	117000000	117500000	cell59	0.47826
chr1	117000000	117500000	cell60	0.27742
chr1	117000000	117500000	cell61	0.38182
chr1	117000000	117500000	cell62	0.31356
chr1	117000000	117500000	cell63	0.44444
chr1	117000000	117500000	cell64	0.34677
chr1	117000000	117500000	cell65	0.23077
chr1	117000000	117500000	cell66	0.33929
chr1	117000000	117500000	cell67	0.38662
chr1	117000000	117500000	cell68	0.33708
chr1	117000000	117500000	cell69	0.38542
chr1	117000000	117500000	cell70	0.33083
chr1	117000000	117500000	cell71	0.31699
chr1	117000000	117500000	cell72	0.2451
chr1	117000000	117500000	cell73	0.40845
chr1	117000000	117500000	cell74	0.36232
chr1	117000000	117500000	cell75	0.31076
chr1	117000000	117500000	cell76	0.29293
chr1	117000000	117500000	cell77	0.28169
chr1	117000000	117500000	cell78	0.35882
chr1	117000000	117500000	cell79	0.26282
chr1	117000000	117500000	cell80	0.40945
chr1	117000000	117500000	cell81	0.29032
chr1	117000000	117500000	cell82	0.39683
chr1	117000000	117500000	cell83	0.31034
chr1	117000000	117500000	cell84	0.30921
chr1	117000000	117500000	cell85	0.3245
chr1	117000000	117500000	cell86	0.275
chr1	117000000	117500000	cell87	0.35294
chr1	117000000	117500000	cell88	0.36869
chr1	117000000	117500000	cell89	0.47778
chr1	117000000	117500000	cell90	0.33548
chr1	117000000	117500000	cell91	0.31373
chr1	117000000	117500000	cell92	0.32877
chr1	117000000	117500000	cell93	0.34513
chr1	117000000	117500000	cell94	0.47664
chr1	117000000	117500000	cell95	0.3354
chr1	117000000	117500000	cell96	0.33585
chr1	117000000	117500000	cell97	0.35319
